id,image_path,question,ground_truth,prediction,correct
1019,/home/nips25/vqa/data/result_v3/mug/mug_12/render_x135_y0_z60.png,"Which primitive is related to 'Place Mug Upright' task:
Annotation Rules Summary:
Axes Identification: Red = x-axis, Green = y-axis, Blue  = z-axis.
Point Mapping: Label points numerically (e.g., point[1] refers to marked point 1 in the image).
Direction Representation:
For standard axes, use axis[±x/y/z] (e.g., axis[+z] = positive Z-axis).
For object-specific directions, use point[X][Y] to denote the direction from point X to point Y (e.g., point[1][2] = direction from point 1 to point 2).
Options:
[point[13], point[20], point[10], point[9]]
Answer strictly from the provided options. Do not add any explanations or additional text.",point[10]," [point[13], point[20], point[10], point[9]]",True
1020,/home/nips25/vqa/data/result_v3/spoon/spoon_18/render_x90_y0_z270.png,"Which task is associated with point[1] in handle?
Annotation Rules Summary:
Axes Identification: Red = x-axis, Green = y-axis, Blue  = z-axis.
Point Mapping: Label points numerically (e.g., point[1] refers to marked point 1 in the image).
Direction Representation:
For standard axes, use axis[±x/y/z] (e.g., axis[+z] = positive Z-axis).
For object-specific directions, use point[X][Y] to denote the direction from point X to point Y (e.g., point[1][2] = direction from point 1 to point 2).
Options:
[Align Bowl with Food, Grasp Spoon, Scoop Ingredient, Stir Mixture, Transfer Ingredient]
Answer strictly from the provided options. Do not add any explanations or additional text.",Grasp Spoon, Align Bowl with Food,False
1021,/home/nips25/vqa/data/result_v3/pan/pan_1/render_x135_y0_z240.png,"Which task is associated with axis[+z] in body?
Annotation Rules Summary:
Axes Identification: Red = x-axis, Green = y-axis, Blue  = z-axis.
Point Mapping: Label points numerically (e.g., point[1] refers to marked point 1 in the image).
Direction Representation:
For standard axes, use axis[±x/y/z] (e.g., axis[+z] = positive Z-axis).
For object-specific directions, use point[X][Y] to denote the direction from point X to point Y (e.g., point[1][2] = direction from point 1 to point 2).
Options:
[Flip Food, Grasp Pan, Move Pan to New Location, Position Pan on Heat Source]
Answer strictly from the provided options. Do not add any explanations or additional text.",Grasp Pan, Flip Food,False
1022,/home/nips25/vqa/data/result_v3/mug/mug_5/render_x90_y0_z180.png,"What type of primitive is point[9] used as in the handle section?
Annotation Rules Summary:
Axes Identification: Red = x-axis, Green = y-axis, Blue  = z-axis.
Point Mapping: Label points numerically (e.g., point[1] refers to marked point 1 in the image).
Direction Representation:
For standard axes, use axis[±x/y/z] (e.g., axis[+z] = positive Z-axis).
For object-specific directions, use point[X][Y] to denote the direction from point X to point Y (e.g., point[1][2] = direction from point 1 to point 2).
Options:
[Anchor Point, Grasp Point, Actuation Point, Hinge Point]
Answer strictly from the provided options. Do not add any explanations or additional text.",Grasp Point, Anchor Point,False
1023,/home/nips25/vqa/data/result_v3/spoon/spoon_6/render_x90_y0_z0.png,"Which primitive is related to 'Position Spoon for Eating' task:
Annotation Rules Summary:
Axes Identification: Red = x-axis, Green = y-axis, Blue  = z-axis.
Point Mapping: Label points numerically (e.g., point[1] refers to marked point 1 in the image).
Direction Representation:
For standard axes, use axis[±x/y/z] (e.g., axis[+z] = positive Z-axis).
For object-specific directions, use point[X][Y] to denote the direction from point X to point Y (e.g., point[1][2] = direction from point 1 to point 2).
Options:
[point[11], point[29], point[25]]
Answer strictly from the provided options. Do not add any explanations or additional text.",point[25]," [point[11], point[29], point[25]]",True
1024,/home/nips25/vqa/data/result_v3/kettle/kettle_13/render_x90_y0_z270.png,"What type of primitive is point[69][27] used as in the body section?
Annotation Rules Summary:
Axes Identification: Red = x-axis, Green = y-axis, Blue  = z-axis.
Point Mapping: Label points numerically (e.g., point[1] refers to marked point 1 in the image).
Direction Representation:
For standard axes, use axis[±x/y/z] (e.g., axis[+z] = positive Z-axis).
For object-specific directions, use point[X][Y] to denote the direction from point X to point Y (e.g., point[1][2] = direction from point 1 to point 2).
Options:
[Primary Axis, Functional Axis, Approach Axis, Rotation Axis]
Answer strictly from the provided options. Do not add any explanations or additional text.",Approach Axis, Axis,False
1025,/home/nips25/vqa/data/result_v3/kettle/kettle_7/render_x135_y0_z240.png,"Which primitive is related to 'Pour Water' task:
Annotation Rules Summary:
Axes Identification: Red = x-axis, Green = y-axis, Blue  = z-axis.
Point Mapping: Label points numerically (e.g., point[1] refers to marked point 1 in the image).
Direction Representation:
For standard axes, use axis[±x/y/z] (e.g., axis[+z] = positive Z-axis).
For object-specific directions, use point[X][Y] to denote the direction from point X to point Y (e.g., point[1][2] = direction from point 1 to point 2).
Options:
[axis[-y], axis[-z], axis[+x], point[17][53]]
Answer strictly from the provided options. Do not add any explanations or additional text.",axis[+x]," [axis[-y], axis[-z], axis[+x], point[17][53]]",True
1026,/home/nips25/vqa/data/result_v3/kettle/kettle_8/render_x135_y0_z60.png,"What type of primitive is point[16] used as in the handle section?
Annotation Rules Summary:
Axes Identification: Red = x-axis, Green = y-axis, Blue  = z-axis.
Point Mapping: Label points numerically (e.g., point[1] refers to marked point 1 in the image).
Direction Representation:
For standard axes, use axis[±x/y/z] (e.g., axis[+z] = positive Z-axis).
For object-specific directions, use point[X][Y] to denote the direction from point X to point Y (e.g., point[1][2] = direction from point 1 to point 2).
Options:
[Anchor Point, Grasp Point, Actuation Point, Hinge Point]
Answer strictly from the provided options. Do not add any explanations or additional text.",Grasp Point, Anchor Point,False
1027,/home/nips25/vqa/data/result_v3/kettle/kettle_17/render_x135_y0_z120.png,"Which task is associated with axis[-z] in body?
Annotation Rules Summary:
Axes Identification: Red = x-axis, Green = y-axis, Blue  = z-axis.
Point Mapping: Label points numerically (e.g., point[1] refers to marked point 1 in the image).
Direction Representation:
For standard axes, use axis[±x/y/z] (e.g., axis[+z] = positive Z-axis).
For object-specific directions, use point[X][Y] to denote the direction from point X to point Y (e.g., point[1][2] = direction from point 1 to point 2).
Options:
[Align Kettle with Cup Opening, Fill with Water, Grasp Kettle, Grasp Lid, Open Lid, Position Lid on Kettle, Pour Liquid, Upright Kettle on the Surface]
Answer strictly from the provided options. Do not add any explanations or additional text.","Grasp Kettle, Upright Kettle on the Surface", Align Kettle with Cup Opening,False
1028,/home/nips25/vqa/data/result_v3/kettle/kettle_10/render_x90_y0_z180.png,"Which task is associated with point[47] in base?
Annotation Rules Summary:
Axes Identification: Red = x-axis, Green = y-axis, Blue  = z-axis.
Point Mapping: Label points numerically (e.g., point[1] refers to marked point 1 in the image).
Direction Representation:
For standard axes, use axis[±x/y/z] (e.g., axis[+z] = positive Z-axis).
For object-specific directions, use point[X][Y] to denote the direction from point X to point Y (e.g., point[1][2] = direction from point 1 to point 2).
Options:
[Align Kettle with Cup Opening, Fill with Water, Grasp Kettle, Grasp Lid, Open Lid, Position Lid on Kettle, Pour Liquid, Upright Kettle on the Surface]
Answer strictly from the provided options. Do not add any explanations or additional text.",Upright Kettle on the Surface, Align Kettle with Cup Opening,False
1029,/home/nips25/vqa/data/result_v3/kettle/kettle_12/render_x135_y0_z120.png,"Which primitive is related to 'Close Lid' task:
Annotation Rules Summary:
Axes Identification: Red = x-axis, Green = y-axis, Blue  = z-axis.
Point Mapping: Label points numerically (e.g., point[1] refers to marked point 1 in the image).
Direction Representation:
For standard axes, use axis[±x/y/z] (e.g., axis[+z] = positive Z-axis).
For object-specific directions, use point[X][Y] to denote the direction from point X to point Y (e.g., point[1][2] = direction from point 1 to point 2).
Options:
[point[39], point[28], point[11], point[29]]
Answer strictly from the provided options. Do not add any explanations or additional text.",point[11]," [point[39], point[28], point[11], point[29]]",True
1030,/home/nips25/vqa/data/result_v3/plate/plate_2/render_x135_y0_z240.png,"Which primitive is related to 'Grasp Plate' task:
Annotation Rules Summary:
Axes Identification: Red = x-axis, Green = y-axis, Blue  = z-axis.
Point Mapping: Label points numerically (e.g., point[1] refers to marked point 1 in the image).
Direction Representation:
For standard axes, use axis[±x/y/z] (e.g., axis[+z] = positive Z-axis).
For object-specific directions, use point[X][Y] to denote the direction from point X to point Y (e.g., point[1][2] = direction from point 1 to point 2).
Options:
[axis[+z], axis[+y], axis[-z], axis[+x]]
Answer strictly from the provided options. Do not add any explanations or additional text.",axis[-z], axis[+z],False
1031,/home/nips25/vqa/data/result_v3/kettle/kettle_26/render_x135_y0_z300.png,"What type of primitive is axis[-z] used as in the handle section?
Annotation Rules Summary:
Axes Identification: Red = x-axis, Green = y-axis, Blue  = z-axis.
Point Mapping: Label points numerically (e.g., point[1] refers to marked point 1 in the image).
Direction Representation:
For standard axes, use axis[±x/y/z] (e.g., axis[+z] = positive Z-axis).
For object-specific directions, use point[X][Y] to denote the direction from point X to point Y (e.g., point[1][2] = direction from point 1 to point 2).
Options:
[Primary Axis, Functional Axis, Approach Axis, Rotation Axis]
Answer strictly from the provided options. Do not add any explanations or additional text.",Approach Axis, Axis[-z],False
1032,/home/nips25/vqa/data/result_v3/kettle/kettle_11/render_x135_y0_z300.png,"Which task is associated with point[67] in body?
Annotation Rules Summary:
Axes Identification: Red = x-axis, Green = y-axis, Blue  = z-axis.
Point Mapping: Label points numerically (e.g., point[1] refers to marked point 1 in the image).
Direction Representation:
For standard axes, use axis[±x/y/z] (e.g., axis[+z] = positive Z-axis).
For object-specific directions, use point[X][Y] to denote the direction from point X to point Y (e.g., point[1][2] = direction from point 1 to point 2).
Options:
[Align Kettle with Cup Opening, Fill with Water, Grasp Kettle, Grasp Lid, Open Lid, Position Lid on Kettle, Pour Liquid, Upright Kettle on the Surface]
Answer strictly from the provided options. Do not add any explanations or additional text.",Grasp Kettle, Align Kettle with Cup Opening,False
1033,/home/nips25/vqa/data/result_v3/pan/pan_21/render_x90_y0_z270.png,"What type of primitive is point[12] used as in the base section?
Annotation Rules Summary:
Axes Identification: Red = x-axis, Green = y-axis, Blue  = z-axis.
Point Mapping: Label points numerically (e.g., point[1] refers to marked point 1 in the image).
Direction Representation:
For standard axes, use axis[±x/y/z] (e.g., axis[+z] = positive Z-axis).
For object-specific directions, use point[X][Y] to denote the direction from point X to point Y (e.g., point[1][2] = direction from point 1 to point 2).
Options:
[Anchor Point, Grasp Point, Actuation Point, Hinge Point]
Answer strictly from the provided options. Do not add any explanations or additional text.",Anchor Point, Anchor Point,True
1034,/home/nips25/vqa/data/result_v3/kettle/kettle_14/render_x135_y0_z60.png,"Which task is associated with axis[-y] in handle?
Annotation Rules Summary:
Axes Identification: Red = x-axis, Green = y-axis, Blue  = z-axis.
Point Mapping: Label points numerically (e.g., point[1] refers to marked point 1 in the image).
Direction Representation:
For standard axes, use axis[±x/y/z] (e.g., axis[+z] = positive Z-axis).
For object-specific directions, use point[X][Y] to denote the direction from point X to point Y (e.g., point[1][2] = direction from point 1 to point 2).
Options:
[Align Kettle with Cup Opening, Fill with Water, Grasp Kettle, Grasp Lid, Open Lid, Position Lid on Kettle, Pour Liquid, Upright Kettle on the Surface]
Answer strictly from the provided options. Do not add any explanations or additional text.",Grasp Kettle, Align Kettle with Cup Opening,False
